part_a,part_b,similarity,distance,topology_distance,geometry_distance,shape_distance,size_distance,size_gate_failed,same_group
29,83,0.0,1.0,1.0,0.5433534389669382,0.4165780375701877,0.8005996648537309,True,False
29,84,0.0,1.0,1.0,0.5433534389669382,0.41657803756260386,0.8005996648537309,True,False
30,60,0.0,1.0,1.0,0.2721095053845157,0.5109406199427022,0.6776012369794909,True,False
30,61,0.0,1.0,1.0,0.2930969620936914,0.5386517186792279,0.6474055307284651,True,False
30,62,0.0,1.0,1.0,0.3836991824020484,0.5309560662731935,0.740611525820387,True,False
30,63,0.0,1.0,1.0,0.4370557039701626,0.2854624958994214,0.8353143486482456,True,False
30,64,0.0,1.0,1.0,0.26838416040319274,0.3645732194703799,0.889710582236912,True,False
30,65,0.0,1.0,1.0,0.24680108369891351,0.4622430637937345,0.6007690556310218,True,False
30,66,0.0,1.0,1.0,0.24680108369891357,0.462243063794248,0.6007690556310218,True,False
30,67,0.0,1.0,1.0,0.24680108369891351,0.4622430637939412,0.6007690556310218,True,False
30,68,0.0,1.0,1.0,0.35429629294589526,0.48979558558139186,0.732405314496457,True,False
30,69,0.0,1.0,1.0,0.5497358248065519,0.4101876052911711,0.5107898080259122,True,False
30,70,0.0,1.0,1.0,0.5497358248065519,0.4101876052945576,0.5107898080259122,True,False
30,71,0.0,1.0,1.0,0.5497358248065519,0.41018760529107934,0.5107898080259122,True,False
30,72,0.0,1.0,1.0,0.1839631805051988,0.4111295018605201,0.9109010720216282,True,False
30,73,0.0,1.0,1.0,0.4290119913042598,0.8084185937397181,0.7357985529414277,True,False
30,74,0.0,1.0,1.0,0.49290083855966726,0.5765600192685958,0.4307421145760963,True,False
30,75,0.0,1.0,1.0,0.5330334369406374,0.5078859515162163,0.532027601105416,True,False
30,76,0.0,1.0,1.0,0.5330334369406262,0.5078859515162163,0.532027601105416,True,False
30,77,0.0,1.0,1.0,0.5433534389669413,0.4165780375639108,0.8005996648537295,True,False
30,78,0.0,1.0,1.0,0.5433534389669413,0.41657803755999506,0.8005996648537295,True,False
30,79,0.0,1.0,1.0,0.5433534389669413,0.41657803756391076,0.8005996648537295,True,False
30,80,0.0,1.0,1.0,0.5433534389669412,0.416578037563532,0.8005996648537295,True,False
30,81,0.0,1.0,1.0,0.5433534389669413,0.4165780375675789,0.8005996648537295,True,False
30,82,0.0,1.0,1.0,0.5433534389669413,0.41657803756353196,0.8005996648537294,True,False
30,83,0.0,1.0,1.0,0.5433534389669413,0.41657803756757894,0.8005996648537295,True,False
30,84,0.0,1.0,1.0,0.5433534389669413,0.41657803755999506,0.8005996648537294,True,False
31,60,0.0,1.0,1.0,0.2721095053845143,0.5109406199438964,0.6776012369794908,True,False
31,61,0.0,1.0,1.0,0.2930969620936917,0.538651718678163,0.6474055307284651,True,False
31,62,0.0,1.0,1.0,0.38369918240204864,0.5309560662751825,0.740611525820387,True,False
31,63,0.0,1.0,1.0,0.43705570397016263,0.2854624959000744,0.8353143486482456,True,False
31,64,0.0,1.0,1.0,0.26838416040319285,0.36457321946389076,0.889710582236912,True,False
31,65,0.0,1.0,1.0,0.2468010836989118,0.46224306379000213,0.6007690556310218,True,False
31,66,0.0,1.0,1.0,0.24680108369891182,0.4622430637905157,0.6007690556310218,True,False
31,67,0.0,1.0,1.0,0.2468010836989118,0.4622430637902089,0.6007690556310218,True,False
31,68,0.0,1.0,1.0,0.3542962929458935,0.48979558558377945,0.732405314496457,True,False
31,69,0.0,1.0,1.0,0.5497358248065515,0.41018760529082204,0.5107898080259113,True,False
31,70,0.0,1.0,1.0,0.5497358248065515,0.4101876052942086,0.5107898080259112,True,False
31,71,0.0,1.0,1.0,0.5497358248065515,0.4101876052907303,0.5107898080259113,True,False
31,72,0.0,1.0,1.0,0.18396318050519928,0.41112950187059333,0.9109010720216282,True,False
31,73,0.0,1.0,1.0,0.42901199130425993,0.808418593736281,0.7357985529414277,True,False
31,74,0.0,1.0,1.0,0.4929008385596655,0.5765600192698997,0.4307421145760953,True,False
31,75,0.0,1.0,1.0,0.5330334369406357,0.5078859515148751,0.5320276011054171,True,False
31,76,0.0,1.0,1.0,0.5330334369406244,0.5078859515148751,0.5320276011054171,True,False
31,77,0.0,1.0,1.0,0.5433534389669383,0.4165780375653431,0.8005996648537304,True,False
31,78,0.0,1.0,1.0,0.5433534389669382,0.41657803756142736,0.8005996648537304,True,False
31,79,0.0,1.0,1.0,0.5433534389669382,0.41657803756534306,0.8005996648537304,True,False
31,80,0.0,1.0,1.0,0.5433534389669381,0.4165780375649643,0.8005996648537305,True,False
31,81,0.0,1.0,1.0,0.5433534389669382,0.41657803756901124,0.8005996648537304,True,False
31,82,0.0,1.0,1.0,0.5433534389669382,0.4165780375649643,0.8005996648537304,True,False
31,83,0.0,1.0,1.0,0.5433534389669383,0.41657803756901124,0.8005996648537304,True,False
31,84,0.0,1.0,1.0,0.5433534389669382,0.41657803756142736,0.8005996648537304,True,False
32,60,0.0,1.0,1.0,0.2721095053845165,0.5109406199434728,0.6776012369794907,True,False
32,61,0.0,1.0,1.0,0.29309696209369285,0.5386517186791782,0.6474055307284649,True,False
32,62,0.0,1.0,1.0,0.3836991824020498,0.5309560662749924,0.740611525820387,True,False
32,63,0.0,1.0,1.0,0.43705570397016386,0.28546249590020284,0.8353143486482456,True,False
32,64,0.0,1.0,1.0,0.26838416040319407,0.3645732194671862,0.889710582236912,True,False
32,65,0.0,1.0,1.0,0.24680108369891401,0.46224306379207397,0.6007690556310217,True,False
32,66,0.0,1.0,1.0,0.24680108369891407,0.46224306379258756,0.6007690556310217,True,False
32,67,0.0,1.0,1.0,0.24680108369891401,0.46224306379228075,0.6007690556310217,True,False
32,68,0.0,1.0,1.0,0.35429629294589576,0.48979558558308245,0.732405314496457,True,False
32,69,0.0,1.0,1.0,0.5497358248065499,0.4101876052917911,0.5107898080259115,True,False
32,70,0.0,1.0,1.0,0.5497358248065499,0.41018760529517767,0.5107898080259113,True,False
32,71,0.0,1.0,1.0,0.5497358248065499,0.41018760529169934,0.5107898080259113,True,False
32,72,0.0,1.0,1.0,0.18396318050520044,0.41112950186686487,0.9109010720216282,True,False
32,73,0.0,1.0,1.0,0.42901199130426115,0.8084185937375928,0.7357985529414277,True,False
32,74,0.0,1.0,1.0,0.4929008385596683,0.5765600192698321,0.43074211457609546,True,False
32,75,0.0,1.0,1.0,0.5330334369406383,0.5078859515151384,0.5320276011054172,True,False
32,76,0.0,1.0,1.0,0.5330334369406271,0.5078859515151384,0.5320276011054172,True,False
32,77,0.0,1.0,1.0,0.5433534389669408,0.4165780375649858,0.8005996648537307,True,False
32,78,0.0,1.0,1.0,0.5433534389669407,0.41657803756107004,0.8005996648537307,True,False
32,79,0.0,1.0,1.0,0.5433534389669408,0.41657803756498574,0.8005996648537307,True,False
32,80,0.0,1.0,1.0,0.5433534389669407,0.416578037564607,0.8005996648537307,True,False
32,81,0.0,1.0,1.0,0.5433534389669407,0.4165780375686539,0.8005996648537307,True,False
32,82,0.0,1.0,1.0,0.5433534389669407,0.416578037564607,0.8005996648537307,True,False
32,83,0.0,1.0,1.0,0.5433534389669408,0.4165780375686539,0.8005996648537307,True,False
32,84,0.0,1.0,1.0,0.5433534389669407,0.41657803756107004,0.8005996648537307,True,False
33,60,0.0,1.0,1.0,0.2721095053845184,0.510940619942925,0.6776012369794907,True,False
33,61,0.0,1.0,1.0,0.2930969620936904,0.5386517186790687,0.6474055307284649,True,False
33,62,0.0,1.0,1.0,0.3836991824020475,0.5309560662750963,0.740611525820387,True,False
33,63,0.0,1.0,1.0,0.4370557039701617,0.28546249589838035,0.8353143486482456,True,False
33,64,0.0,1.0,1.0,0.26838416040319185,0.3645732194642654,0.889710582236912,True,False
33,65,0.0,1.0,1.0,0.24680108369891685,0.4622430637896245,0.6007690556310217,True,False
33,66,0.0,1.0,1.0,0.2468010836989169,0.4622430637901381,0.6007690556310217,True,False
33,67,0.0,1.0,1.0,0.24680108369891685,0.46224306378983127,0.6007690556310217,True,False
33,68,0.0,1.0,1.0,0.3542962929458986,0.48979558558299235,0.732405314496457,True,False
33,69,0.0,1.0,1.0,0.5497358248065528,0.41018760529181486,0.5107898080259118,True,False
33,70,0.0,1.0,1.0,0.5497358248065528,0.4101876052952014,0.5107898080259118,True,False
33,71,0.0,1.0,1.0,0.5497358248065528,0.41018760529172305,0.5107898080259118,True,False
33,72,0.0,1.0,1.0,0.18396318050519805,0.4111295018683855,0.9109010720216282,True,False
33,73,0.0,1.0,1.0,0.42901199130425904,0.8084185937362885,0.7357985529414277,True,False
33,74,0.0,1.0,1.0,0.49290083855967076,0.5765600192703446,0.4307421145760959,True,False
33,75,0.0,1.0,1.0,0.533033436940641,0.5078859515144308,0.5320276011054169,True,False
33,76,0.0,1.0,1.0,0.5330334369406298,0.5078859515144308,0.5320276011054168,True,False
33,77,0.0,1.0,1.0,0.5433534389669477,0.41657803756472483,0.8005996648537302,True,False
33,78,0.0,1.0,1.0,0.5433534389669477,0.4165780375608091,0.8005996648537302,True,False
33,79,0.0,1.0,1.0,0.5433534389669477,0.41657803756472483,0.8005996648537302,True,False
33,80,0.0,1.0,1.0,0.5433534389669477,0.4165780375643461,0.8005996648537304,True,False
33,81,0.0,1.0,1.0,0.5433534389669477,0.41657803756839296,0.8005996648537302,True,False
33,82,0.0,1.0,1.0,0.5433534389669477,0.416578037564346,0.8005996648537302,True,False
33,83,0.0,1.0,1.0,0.5433534389669478,0.41657803756839296,0.8005996648537302,True,False
33,84,0.0,1.0,1.0,0.5433534389669477,0.41657803756080913,0.8005996648537302,True,False
34,60,0.0,1.0,1.0,0.27210950538451434,0.5109406199439459,0.6776012369794909,True,False
34,61,0.0,1.0,1.0,0.2930969620936899,0.5386517186785508,0.6474055307284651,True,False
34,62,0.0,1.0,1.0,0.3836991824020469,0.5309560662738876,0.7406115258203868,True,False
34,63,0.0,1.0,1.0,0.437055703970161,0.2854624959002193,0.8353143486482454,True,False
34,64,0.0,1.0,1.0,0.26838416040319124,0.36457321946715276,0.889710582236912,True,False
34,65,0.0,1.0,1.0,0.2468010836989124,0.46224306379189095,0.6007690556310218,True,False
34,66,0.0,1.0,1.0,0.24680108369891243,0.46224306379240454,0.6007690556310218,True,False
34,67,0.0,1.0,1.0,0.2468010836989124,0.46224306379209773,0.6007690556310218,True,False
34,68,0.0,1.0,1.0,0.35429629294589415,0.4897955855827512,0.7324053144964568,True,False
34,69,0.0,1.0,1.0,0.5497358248065538,0.41018760529099896,0.510789808025912,True,False
34,70,0.0,1.0,1.0,0.5497358248065538,0.41018760529438547,0.5107898080259119,True,False
34,71,0.0,1.0,1.0,0.5497358248065538,0.41018760529090714,0.5107898080259119,True,False
34,72,0.0,1.0,1.0,0.1839631805051974,0.4111295018666034,0.9109010720216281,True,False
34,73,0.0,1.0,1.0,0.42901199130425827,0.808418593737418,0.7357985529414277,True,False
34,74,0.0,1.0,1.0,0.4929008385596656,0.5765600192690546,0.43074211457609607,True,False
34,75,0.0,1.0,1.0,0.5330334369406359,0.5078859515153633,0.5320276011054162,True,False
34,76,0.0,1.0,1.0,0.5330334369406247,0.5078859515153633,0.5320276011054162,True,False
34,77,0.0,1.0,1.0,0.543353438966941,0.41657803756484285,0.8005996648537296,True,False
34,78,0.0,1.0,1.0,0.543353438966941,0.4165780375609271,0.8005996648537296,True,False
34,79,0.0,1.0,1.0,0.543353438966941,0.41657803756484285,0.8005996648537296,True,False
34,80,0.0,1.0,1.0,0.5433534389669409,0.41657803756446404,0.8005996648537298,True,False
34,81,0.0,1.0,1.0,0.543353438966941,0.416578037568511,0.8005996648537298,True,False
34,82,0.0,1.0,1.0,0.543353438966941,0.41657803756446404,0.8005996648537296,True,False
34,83,0.0,1.0,1.0,0.543353438966941,0.416578037568511,0.8005996648537298,True,False
34,84,0.0,1.0,1.0,0.543353438966941,0.4165780375609271,0.8005996648537296,True,False
35,60,0.0,1.0,1.0,0.2721095053845122,0.510940619943661,0.6776012369794904,True,False
35,61,0.0,1.0,1.0,0.29309696209369135,0.5386517186792351,0.6474055307284645,True,False
35,62,0.0,1.0,1.0,0.3836991824020483,0.5309560662750542,0.740611525820387,True,False
35,63,0.0,1.0,1.0,0.43705570397016213,0.28546249589994516,0.8353143486482456,True,False
35,64,0.0,1.0,1.0,0.2683841604031924,0.3645732194685318,0.889710582236912,True,False
35,65,0.0,1.0,1.0,0.24680108369890946,0.46224306379278823,0.6007690556310213,True,False
35,66,0.0,1.0,1.0,0.24680108369890952,0.4622430637933018,0.6007690556310213,True,False
35,67,0.0,1.0,1.0,0.24680108369890946,0.462243063792995,0.6007690556310213,True,False
35,68,0.0,1.0,1.0,0.35429629294589116,0.4897955855832989,0.732405314496457,True,False
35,69,0.0,1.0,1.0,0.549735824806552,0.410187605291159,0.510789808025911,True,False
35,70,0.0,1.0,1.0,0.549735824806552,0.4101876052945455,0.5107898080259109,True,False
35,71,0.0,1.0,1.0,0.549735824806552,0.41018760529106724,0.510789808025911,True,False
35,72,0.0,1.0,1.0,0.18396318050519883,0.4111295018650568,0.9109010720216282,True,False
35,73,0.0,1.0,1.0,0.4290119913042595,0.8084185937383862,0.7357985529414277,True,False
35,74,0.0,1.0,1.0,0.49290083855966293,0.5765600192703375,0.43074211457609507,True,False
35,75,0.0,1.0,1.0,0.533033436940633,0.5078859515163705,0.5320276011054182,True,False
35,76,0.0,1.0,1.0,0.5330334369406218,0.5078859515163705,0.5320276011054182,True,False
35,77,0.0,1.0,1.0,0.5433534389669349,0.41657803756382494,0.8005996648537317,True,False
35,78,0.0,1.0,1.0,0.5433534389669349,0.4165780375599092,0.8005996648537317,True,False
35,79,0.0,1.0,1.0,0.5433534389669349,0.4165780375638249,0.8005996648537317,True,False
35,80,0.0,1.0,1.0,0.5433534389669348,0.41657803756344614,0.8005996648537318,True,False
35,81,0.0,1.0,1.0,0.5433534389669349,0.416578037567493,0.8005996648537317,True,False
35,82,0.0,1.0,1.0,0.5433534389669349,0.4165780375634461,0.8005996648537317,True,False
35,83,0.0,1.0,1.0,0.5433534389669349,0.41657803756749306,0.8005996648537317,True,False
35,84,0.0,1.0,1.0,0.5433534389669349,0.4165780375599092,0.8005996648537317,True,False
36,60,0.0,1.0,1.0,0.2721095053845096,0.5109406199445289,0.6776012369794907,True,False
36,61,0.0,1.0,1.0,0.2930969620936903,0.5386517186802167,0.6474055307284649,True,False
36,62,0.0,1.0,1.0,0.38369918240204715,0.5309560662749343,0.740611525820387,True,False
36,63,0.0,1.0,1.0,0.4370557039701611,0.2854624959002948,0.8353143486482456,True,False
36,64,0.0,1.0,1.0,0.26838416040319135,0.36457321947043436,0.889710582236912,True,False
36,65,0.0,1.0,1.0,0.2468010836989069,0.46224306379459457,0.6007690556310216,True,False
36,66,0.0,1.0,1.0,0.24680108369890694,0.46224306379510816,0.6007690556310216,True,False
36,67,0.0,1.0,1.0,0.2468010836989069,0.46224306379480135,0.6007690556310216,True,False
36,68,0.0,1.0,1.0,0.3542962929458886,0.48979558558367714,0.732405314496457,True,False
36,69,0.0,1.0,1.0,0.5497358248065538,0.4101876052917156,0.5107898080259121,True,False
36,70,0.0,1.0,1.0,0.5497358248065538,0.4101876052951021,0.5107898080259121,True,False
36,71,0.0,1.0,1.0,0.5497358248065538,0.4101876052916238,0.5107898080259121,True,False
36,72,0.0,1.0,1.0,0.18396318050519733,0.41112950186410135,0.9109010720216282,True,False
36,73,0.0,1.0,1.0,0.4290119913042584,0.808418593738753,0.7357985529414277,True,False
36,74,0.0,1.0,1.0,0.4929008385596596,0.5765600192706936,0.4307421145760962,True,False
36,75,0.0,1.0,1.0,0.5330334369406299,0.5078859515167606,0.5320276011054167,True,False
36,76,0.0,1.0,1.0,0.5330334369406187,0.5078859515167606,0.5320276011054166,True,False
36,77,0.0,1.0,1.0,0.5433534389669319,0.4165780375638137,0.80059966485373,True,False
36,78,0.0,1.0,1.0,0.5433534389669318,0.4165780375598979,0.80059966485373,True,False
36,79,0.0,1.0,1.0,0.5433534389669318,0.4165780375638136,0.80059966485373,True,False
36,80,0.0,1.0,1.0,0.5433534389669317,0.41657803756343487,0.80059966485373,True,False
36,81,0.0,1.0,1.0,0.5433534389669318,0.4165780375674818,0.80059966485373,True,False
36,82,0.0,1.0,1.0,0.5433534389669318,0.41657803756343487,0.80059966485373,True,False
36,83,0.0,1.0,1.0,0.5433534389669319,0.4165780375674818,0.80059966485373,True,False
36,84,0.0,1.0,1.0,0.5433534389669318,0.4165780375598979,0.80059966485373,True,False
37,60,0.0,1.0,1.0,0.2721095053845243,0.5109406199439599,0.6776012369794908,True,False
37,61,0.0,1.0,1.0,0.29309696209369446,0.5386517186779849,0.647405530728465,True,False
37,62,0.0,1.0,1.0,0.3836991824020516,0.5309560662740175,0.740611525820387,True,False
37,63,0.0,1.0,1.0,0.43705570397016597,0.2854624958993012,0.8353143486482457,True,False
37,64,0.0,1.0,1.0,0.2683841604031961,0.3645732194646916,0.889710582236912,True,False
37,65,0.0,1.0,1.0,0.24680108369892245,0.46224306379029473,0.6007690556310218,True,False
37,66,0.0,1.0,1.0,0.2468010836989225,0.46224306379080826,0.6007690556310218,True,False
37,67,0.0,1.0,1.0,0.24680108369892245,0.46224306379050145,0.6007690556310218,True,False
37,68,0.0,1.0,1.0,0.35429629294590426,0.4897955855829404,0.732405314496457,True,False
37,69,0.0,1.0,1.0,0.5497358248065476,0.41018760529065057,0.5107898080259125,True,False
37,70,0.0,1.0,1.0,0.5497358248065476,0.41018760529403714,0.5107898080259123,True,False
37,71,0.0,1.0,1.0,0.5497358248065476,0.4101876052905588,0.5107898080259125,True,False
37,72,0.0,1.0,1.0,0.18396318050520216,0.41112950186810626,0.9109010720216282,True,False
37,73,0.0,1.0,1.0,0.42901199130426326,0.8084185937365331,0.7357985529414276,True,False
37,74,0.0,1.0,1.0,0.49290083855967803,0.5765600192691474,0.4307421145760964,True,False
37,75,0.0,1.0,1.0,0.533033436940648,0.507885951515053,0.532027601105416,True,False
37,76,0.0,1.0,1.0,0.5330334369406369,0.507885951515053,0.532027601105416,True,False
37,77,0.0,1.0,1.0,0.5433534389669527,0.41657803756500184,0.8005996648537295,True,False
37,78,0.0,1.0,1.0,0.5433534389669527,0.41657803756108613,0.8005996648537295,True,False
37,79,0.0,1.0,1.0,0.5433534389669527,0.41657803756500184,0.8005996648537295,True,False
37,80,0.0,1.0,1.0,0.5433534389669525,0.4165780375646231,0.8005996648537296,True,False
37,81,0.0,1.0,1.0,0.5433534389669527,0.41657803756866996,0.8005996648537295,True,False
37,82,0.0,1.0,1.0,0.5433534389669527,0.416578037564623,0.8005996648537295,True,False
37,83,0.0,1.0,1.0,0.5433534389669527,0.41657803756867,0.8005996648537295,True,False
37,84,0.0,1.0,1.0,0.5433534389669527,0.41657803756108613,0.8005996648537295,True,False
38,60,0.0,1.0,1.0,0.27210950538452,0.510940619943815,0.6776012369794909,True,False
38,61,0.0,1.0,1.0,0.2930969620936929,0.538651718679208,0.6474055307284651,True,False
38,62,0.0,1.0,1.0,0.38369918240205,0.5309560662746641,0.740611525820387,True,False
38,63,0.0,1.0,1.0,0.4370557039701642,0.2854624959001917,0.8353143486482456,True,False
38,64,0.0,1.0,1.0,0.26838416040319435,0.3645732194677692,0.889710582236912,True,False
38,65,0.0,1.0,1.0,0.246801083698918,0.46224306379226054,0.6007690556310218,True,False
38,66,0.0,1.0,1.0,0.24680108369891804,0.4622430637927741,0.6007690556310218,True,False
38,67,0.0,1.0,1.0,0.246801083698918,0.46224306379246727,0.6007690556310218,True,False
38,68,0.0,1.0,1.0,0.35429629294589976,0.48979558558332276,0.732405314496457,True,False
38,69,0.0,1.0,1.0,0.5497358248065496,0.41018760529137466,0.5107898080259118,True,False
38,70,0.0,1.0,1.0,0.5497358248065496,0.41018760529476117,0.5107898080259117,True,False
38,71,0.0,1.0,1.0,0.5497358248065496,0.4101876052912829,0.5107898080259117,True,False
38,72,0.0,1.0,1.0,0.18396318050520064,0.4111295018667947,0.9109010720216282,True,False
38,73,0.0,1.0,1.0,0.4290119913042615,0.8084185937376375,0.7357985529414277,True,False
38,74,0.0,1.0,1.0,0.4929008385596727,0.5765600192700282,0.43074211457609574,True,False
38,75,0.0,1.0,1.0,0.5330334369406428,0.5078859515158325,0.5320276011054166,True,False
38,76,0.0,1.0,1.0,0.5330334369406315,0.5078859515158325,0.5320276011054166,True,False
38,77,0.0,1.0,1.0,0.543353438966947,0.41657803756435113,0.80059966485373,True,False
38,78,0.0,1.0,1.0,0.543353438966947,0.41657803756043543,0.80059966485373,True,False
38,79,0.0,1.0,1.0,0.543353438966947,0.41657803756435113,0.80059966485373,True,False
38,80,0.0,1.0,1.0,0.543353438966947,0.4165780375639724,0.80059966485373,True,False
38,81,0.0,1.0,1.0,0.543353438966947,0.41657803756801925,0.80059966485373,True,False
38,82,0.0,1.0,1.0,0.543353438966947,0.4165780375639723,0.8005996648537299,True,False
38,83,0.0,1.0,1.0,0.5433534389669471,0.4165780375680193,0.80059966485373,True,False
38,84,0.0,1.0,1.0,0.543353438966947,0.41657803756043543,0.8005996648537299,True,False
39,60,0.0,1.0,1.0,0.2721095053845164,0.5109406199445744,0.6776012369794912,True,False
39,61,0.0,1.0,1.0,0.2930969620936931,0.5386517186771391,0.6474055307284653,True,False
39,62,0.0,1.0,1.0,0.38369918240205014,0.5309560662742696,0.740611525820387,True,False
39,63,0.0,1.0,1.0,0.43705570397016413,0.2854624959010869,0.8353143486482456,True,False
39,64,0.0,1.0,1.0,0.2683841604031944,0.3645732194640338,0.889710582236912,True,False
39,65,0.0,1.0,1.0,0.24680108369891385,0.46224306379050883,0.6007690556310221,True,False
39,66,0.0,1.0,1.0,0.24680108369891388,0.4622430637910224,0.6007690556310221,True,False
39,67,0.0,1.0,1.0,0.24680108369891385,0.46224306379071556,0.6007690556310221,True,False
39,68,0.0,1.0,1.0,0.35429629294589554,0.48979558558345776,0.732405314496457,True,False
39,69,0.0,1.0,1.0,0.5497358248065497,0.4101876052906723,0.5107898080259117,True,False
39,70,0.0,1.0,1.0,0.5497358248065497,0.41018760529405884,0.5107898080259116,True,False
39,71,0.0,1.0,1.0,0.5497358248065497,0.4101876052905805,0.5107898080259117,True,False
39,72,0.0,1.0,1.0,0.18396318050520072,0.4111295018711617,0.9109010720216282,True,False
39,73,0.0,1.0,1.0,0.42901199130426143,0.8084185937366479,0.7357985529414277,True,False
39,74,0.0,1.0,1.0,0.49290083855966815,0.5765600192684447,0.43074211457609574,True,False
39,75,0.0,1.0,1.0,0.5330334369406382,0.5078859515146216,0.532027601105416,True,False
39,76,0.0,1.0,1.0,0.533033436940627,0.5078859515146216,0.532027601105416,True,False
39,77,0.0,1.0,1.0,0.5433534389669401,0.4165780375657771,0.8005996648537295,True,False
39,78,0.0,1.0,1.0,0.5433534389669401,0.41657803756186135,0.8005996648537295,True,False
39,79,0.0,1.0,1.0,0.5433534389669401,0.41657803756577705,0.8005996648537295,True,False
39,80,0.0,1.0,1.0,0.54335343896694,0.4165780375653983,0.8005996648537295,True,False
39,81,0.0,1.0,1.0,0.5433534389669401,0.4165780375694452,0.8005996648537295,True,False
39,82,0.0,1.0,1.0,0.5433534389669401,0.41657803756539824,0.8005996648537294,True,False
39,83,0.0,1.0,1.0,0.5433534389669401,0.4165780375694452,0.8005996648537295,True,False
39,84,0.0,1.0,1.0,0.5433534389669401,0.41657803756186135,0.8005996648537294,True,False
40,60,0.0,1.0,1.0,0.2721095053845015,0.5109406199457367,0.6776012369794907,True,False
40,61,0.0,1.0,1.0,0.2930969620936883,0.5386517186779951,0.6474055307284649,True,False
40,62,0.0,1.0,1.0,0.3836991824020449,0.5309560662755791,0.740611525820387,True,False
40,63,0.0,1.0,1.0,0.43705570397015864,0.28546249590040845,0.8353143486482456,True,False
40,64,0.0,1.0,1.0,0.26838416040318896,0.3645732194642903,0.889710582236912,True,False
40,65,0.0,1.0,1.0,0.24680108369889825,0.4622430637905994,0.6007690556310217,True,False
40,66,0.0,1.0,1.0,0.2468010836988983,0.46224306379111296,0.6007690556310217,True,False
40,67,0.0,1.0,1.0,0.24680108369889825,0.46224306379080615,0.6007690556310217,True,False
40,68,0.0,1.0,1.0,0.35429629294587983,0.48979558558470115,0.732405314496457,True,False
40,69,0.0,1.0,1.0,0.549735824806557,0.41018760529091236,0.5107898080259119,True,False
40,70,0.0,1.0,1.0,0.549735824806557,0.41018760529429893,0.5107898080259119,True,False
40,71,0.0,1.0,1.0,0.549735824806557,0.4101876052908206,0.5107898080259119,True,False
40,72,0.0,1.0,1.0,0.183963180505195,0.4111295018717405,0.9109010720216282,True,False
40,73,0.0,1.0,1.0,0.42901199130425594,0.8084185937356887,0.7357985529414277,True,False
40,74,0.0,1.0,1.0,0.4929008385596495,0.5765600192701761,0.43074211457609596,True,False
40,75,0.0,1.0,1.0,0.5330334369406198,0.5078859515147701,0.5320276011054168,True,False
40,76,0.0,1.0,1.0,0.5330334369406086,0.5078859515147701,0.5320276011054167,True,False
40,77,0.0,1.0,1.0,0.54335343896692,0.4165780375648422,0.80059966485373,True,False
40,78,0.0,1.0,1.0,0.5433534389669199,0.41657803756092643,0.80059966485373,True,False
40,79,0.0,1.0,1.0,0.54335343896692,0.4165780375648422,0.80059966485373,True,False
40,80,0.0,1.0,1.0,0.5433534389669199,0.4165780375644634,0.8005996648537302,True,False
40,81,0.0,1.0,1.0,0.5433534389669199,0.4165780375685103,0.80059966485373,True,False
40,82,0.0,1.0,1.0,0.5433534389669199,0.4165780375644634,0.80059966485373,True,False
40,83,0.0,1.0,1.0,0.54335343896692,0.4165780375685103,0.80059966485373,True,False
40,84,0.0,1.0,1.0,0.5433534389669199,0.41657803756092643,0.80059966485373,True,False
41,60,0.0,1.0,1.0,0.27210950538451273,0.5109406199422577,0.6776012369794909,True,False
41,61,0.0,1.0,1.0,0.29309696209369107,0.5386517186787658,0.6474055307284651,True,False
41,62,0.0,1.0,1.0,0.383699182402048,0.5309560662745256,0.740611525820387,True,False
41,63,0.0,1.0,1.0,0.4370557039701619,0.28546249589938766,0.8353143486482456,True,False
41,64,0.0,1.0,1.0,0.2683841604031922,0.3645732194653231,0.889710582236912,True,False
41,65,0.0,1.0,1.0,0.24680108369891018,0.46224306379035646,0.6007690556310218,True,False
41,66,0.0,1.0,1.0,0.24680108369891024,0.46224306379087005,0.6007690556310218,True,False
41,67,0.0,1.0,1.0,0.24680108369891018,0.46224306379056324,0.6007690556310218,True,False
41,68,0.0,1.0,1.0,0.35429629294589193,0.4897955855823777,0.732405314496457,True,False
41,69,0.0,1.0,1.0,0.5497358248065524,0.41018760529173165,0.5107898080259113,True,False
41,70,0.0,1.0,1.0,0.5497358248065524,0.4101876052951182,0.5107898080259113,True,False
41,71,0.0,1.0,1.0,0.5497358248065524,0.4101876052916399,0.5107898080259113,True,False
41,72,0.0,1.0,1.0,0.18396318050519855,0.41112950186720326,0.9109010720216282,True,False
41,73,0.0,1.0,1.0,0.42901199130425927,0.8084185937371453,0.7357985529414277,True,False
41,74,0.0,1.0,1.0,0.4929008385596636,0.5765600192694592,0.4307421145760954,True,False
41,75,0.0,1.0,1.0,0.5330334369406338,0.5078859515146349,0.5320276011054169,True,False
41,76,0.0,1.0,1.0,0.5330334369406226,0.5078859515146349,0.5320276011054169,True,False
41,77,0.0,1.0,1.0,0.5433534389669363,0.41657803756514267,0.8005996648537304,True,False
41,78,0.0,1.0,1.0,0.5433534389669363,0.41657803756122697,0.8005996648537304,True,False
41,79,0.0,1.0,1.0,0.5433534389669363,0.41657803756514267,0.8005996648537304,True,False
41,80,0.0,1.0,1.0,0.5433534389669362,0.4165780375647639,0.8005996648537304,True,False
41,81,0.0,1.0,1.0,0.5433534389669363,0.4165780375688108,0.8005996648537304,True,False
